F1,F3,F6,F7,F2,F4,F5,F8,F9
Bachelors,Bangalore,Female,No,2014,3,37,1,0
Bachelors,New Delhi,Female,No,2013,2,34,4,1
Bachelors,Pune,Female,No,2012,3,34,2,1
Bachelors,Bangalore,Female,No,2012,3,25,3,1
Bachelors,Bangalore,Male,No,2012,3,31,0,0
Bachelors,New Delhi,Female,No,2015,3,36,2,0
Bachelors,Bangalore,Male,Yes,2016,3,31,5,0
Bachelors,Bangalore,Male,No,2015,3,34,4,0
Masters,New Delhi,Male,Yes,2014,3,28,2,1
Bachelors,Bangalore,Male,No,2014,3,28,2,0
Bachelors,Bangalore,Male,No,2015,3,31,1,0
Bachelors,Bangalore,Male,No,2017,3,35,5,0
Bachelors,Bangalore,Female,Yes,2012,1,28,1,0
Bachelors,Bangalore,Female,No,2018,3,32,2,1
Bachelors,Bangalore,Male,Yes,2013,3,23,1,1
Masters,Pune,Male,No,2018,3,27,5,1
Bachelors,Pune,Male,No,2017,3,25,3,0
Masters,New Delhi,Female,No,2017,2,31,2,0
PHD,New Delhi,Male,No,2018,3,34,0,1
Bachelors,Bangalore,Female,No,2016,3,36,2,0
PHD,New Delhi,Male,No,2017,3,40,3,0
Masters,New Delhi,Female,No,2012,3,34,2,0
Bachelors,Bangalore,Male,No,2018,3,37,2,1
Bachelors,Bangalore,Male,No,2012,3,38,3,0
Bachelors,New Delhi,Female,No,2017,2,22,0,0
Bachelors,Pune,Female,No,2016,2,36,0,1
Bachelors,New Delhi,Female,No,2013,2,35,1,1
Bachelors,New Delhi,Female,No,2012,3,22,0,0
Bachelors,Bangalore,Male,No,2016,3,22,0,0
Bachelors,Bangalore,Male,No,2012,3,29,4,0
Bachelors,Bangalore,Male,No,2017,3,34,5,0
Bachelors,Bangalore,Male,No,2017,2,23,1,0
Bachelors,Pune,Male,No,2014,2,32,3,1
Bachelors,Pune,Female,No,2012,2,26,4,1
Masters,Bangalore,Male,No,2017,3,38,2,0
Bachelors,Pune,Male,No,2014,3,37,4,0
Bachelors,New Delhi,Female,No,2017,2,25,3,0
Bachelors,Pune,Female,No,2018,2,36,5,1
Bachelors,Bangalore,Female,No,2016,3,26,4,0
Bachelors,Pune,Female,No,2018,2,39,4,1
Bachelors,Bangalore,Male,No,2016,3,24,2,1
Masters,Pune,Male,No,2018,3,39,2,1
Masters,New Delhi,Female,No,2018,3,39,2,1
Bachelors,New Delhi,Female,No,2017,2,27,5,0
Bachelors,Bangalore,Male,No,2013,3,36,5,1
Bachelors,Bangalore,Male,No,2012,3,24,2,0
Bachelors,Bangalore,Female,No,2017,3,28,3,0
Bachelors,Bangalore,Male,No,2016,3,24,2,0
Bachelors,Bangalore,Male,No,2014,3,27,5,0
Bachelors,New Delhi,Male,No,2017,3,23,1,0
Bachelors,Bangalore,Female,No,2013,3,30,5,0
Bachelors,Bangalore,Male,No,2014,3,22,0,0
Bachelors,Pune,Male,No,2014,3,27,5,0
Masters,New Delhi,Male,No,2017,3,32,2,0
Masters,Pune,Female,No,2014,1,33,1,0
Masters,New Delhi,Male,No,2017,3,26,4,1
Bachelors,Pune,Female,Yes,2013,3,25,3,1
Masters,New Delhi,Male,No,2017,2,23,1,1
Bachelors,Pune,Male,No,2012,3,24,2,0
Bachelors,Bangalore,Male,No,2014,3,33,5,0
Masters,Bangalore,Male,Yes,2018,3,30,2,1
Masters,New Delhi,Female,No,2017,2,27,5,0
Bachelors,Pune,Female,No,2012,2,31,5,1
Masters,New Delhi,Female,No,2018,3,23,1,1
Bachelors,Bangalore,Male,No,2015,3,30,2,0
Bachelors,Pune,Female,No,2015,2,32,2,1
Bachelors,New Delhi,Female,Yes,2013,3,26,4,0
Masters,New Delhi,Male,No,2017,2,35,2,0
Bachelors,Bangalore,Male,No,2016,1,30,4,1
Bachelors,Bangalore,Male,No,2012,3,37,4,1
Bachelors,Bangalore,Male,Yes,2017,1,34,0,0
Bachelors,Bangalore,Female,No,2012,3,38,0,0
Masters,New Delhi,Male,Yes,2013,2,22,0,1
Bachelors,Pune,Female,No,2015,1,22,0,1
Masters,Pune,Female,No,2015,2,33,2,1
Bachelors,Bangalore,Male,No,2015,3,32,1,0
Masters,Pune,Female,No,2015,2,34,2,0
Bachelors,Bangalore,Female,No,2017,3,36,1,0
Bachelors,Bangalore,Male,No,2015,3,32,1,0
Bachelors,Bangalore,Male,Yes,2017,3,28,3,0
Bachelors,New Delhi,Female,No,2017,2,26,4,0
Bachelors,Pune,Male,No,2013,3,35,1,0
Bachelors,Pune,Male,No,2014,3,33,4,0
Masters,Pune,Female,Yes,2013,3,22,0,1
Bachelors,Pune,Male,No,2014,3,27,5,1
Masters,New Delhi,Female,No,2018,3,23,1,1
Bachelors,Bangalore,Female,Yes,2013,3,34,2,0
Masters,Pune,Male,No,2017,2,23,1,1
Bachelors,Pune,Male,No,2012,3,36,4,0
PHD,New Delhi,Male,No,2018,3,28,4,1
PHD,Bangalore,Male,No,2013,3,28,4,0
Bachelors,Bangalore,Female,No,2016,3,33,4,0
Bachelors,Bangalore,Male,No,2013,3,39,3,0
Bachelors,New Delhi,Female,Yes,2015,3,25,3,0
Bachelors,Pune,Male,No,2014,3,32,2,0
Bachelors,Pune,Female,No,2015,3,23,1,1
Masters,New Delhi,Male,No,2018,3,29,2,1
Bachelors,Pune,Male,No,2013,2,24,2,1
Bachelors,Bangalore,Female,No,2012,3,36,2,1
Bachelors,Bangalore,Male,No,2018,3,40,4,1
Bachelors,New Delhi,Female,No,2012,3,38,1,0
Bachelors,Bangalore,Male,No,2014,3,22,0,0
Bachelors,Bangalore,Male,No,2018,3,24,2,1
Bachelors,Bangalore,Male,No,2012,3,37,5,0
Bachelors,Pune,Male,No,2018,3,40,3,1
Bachelors,Bangalore,Male,Yes,2018,3,32,0,1
Bachelors,New Delhi,Female,No,2012,3,28,1,0
Bachelors,Pune,Male,Yes,2016,3,29,5,0
Bachelors,Pune,Male,No,2013,3,25,3,0
PHD,Bangalore,Male,No,2013,3,35,3,1
Bachelors,Bangalore,Male,No,2015,3,28,0,1
Bachelors,Bangalore,Male,No,2012,3,39,3,0
Bachelors,Pune,Male,No,2012,1,35,1,0
Bachelors,Bangalore,Male,No,2017,3,37,2,0
Masters,Pune,Female,No,2018,3,40,2,1
Bachelors,Bangalore,Male,No,2018,3,23,1,1
Bachelors,Pune,Male,No,2013,3,32,2,0
PHD,New Delhi,Male,No,2018,3,37,3,1
Bachelors,Bangalore,Female,No,2015,3,23,1,0
Bachelors,Pune,Male,No,2014,3,26,4,0
Bachelors,Bangalore,Female,No,2017,3,36,3,1
Bachelors,Bangalore,Female,No,2013,3,40,3,0
Bachelors,New Delhi,Male,No,2015,3,22,0,0
Bachelors,Bangalore,Male,No,2015,3,30,0,0
Bachelors,Bangalore,Male,No,2014,3,30,1,0
Bachelors,Pune,Female,No,2015,1,34,3,1
Bachelors,Bangalore,Male,No,2018,3,27,5,1
Bachelors,Bangalore,Female,No,2013,1,27,5,0
Bachelors,Pune,Female,No,2017,2,27,5,1
Bachelors,Bangalore,Female,No,2015,3,35,1,1
Bachelors,New Delhi,Female,Yes,2014,3,33,4,0
Bachelors,Bangalore,Male,No,2012,3,37,4,0
Bachelors,New Delhi,Female,No,2014,3,40,3,0
Bachelors,Pune,Female,No,2015,2,25,3,1
Bachelors,Pune,Male,No,2017,2,34,2,0
Bachelors,New Delhi,Male,No,2017,3,40,1,0
Masters,New Delhi,Male,No,2018,3,34,2,1
Bachelors,Pune,Male,No,2013,3,33,5,0
Bachelors,Bangalore,Female,No,2016,3,22,0,0
Bachelors,Pune,Female,No,2015,2,36,1,1
Bachelors,Bangalore,Male,No,2012,3,38,2,1
Bachelors,Pune,Female,No,2013,3,25,3,0
Bachelors,Bangalore,Male,No,2017,3,37,3,1
Bachelors,Bangalore,Female,No,2016,3,25,3,0
Bachelors,Pune,Female,Yes,2015,2,40,0,1
Bachelors,Bangalore,Female,No,2013,3,26,4,0
Masters,Pune,Female,No,2015,1,23,1,0
Bachelors,Bangalore,Male,No,2014,3,22,0,1
Masters,New Delhi,Male,Yes,2017,2,34,2,0
Masters,New Delhi,Female,No,2017,3,35,2,0
Bachelors,Pune,Male,No,2014,3,23,1,0
Bachelors,Bangalore,Male,No,2015,3,29,2,1
Bachelors,Pune,Female,No,2015,3,32,1,0
Bachelors,Bangalore,Male,No,2015,3,26,4,0
Bachelors,Bangalore,Male,No,2014,3,28,3,0
Masters,Pune,Female,No,2015,2,24,2,0
Bachelors,Bangalore,Male,No,2017,3,33,4,0
PHD,New Delhi,Male,No,2016,3,22,0,0
Masters,Pune,Female,No,2015,2,39,2,0
Masters,New Delhi,Female,Yes,2018,3,30,2,1
Bachelors,Bangalore,Female,No,2014,3,38,5,1
Bachelors,New Delhi,Female,No,2012,3,36,4,0
Bachelors,Pune,Male,No,2012,2,38,5,0
Bachelors,Bangalore,Male,Yes,2013,3,24,2,0
Bachelors,Bangalore,Male,No,2016,3,28,1,0
Bachelors,Bangalore,Female,No,2015,3,35,0,1
Bachelors,New Delhi,Female,No,2013,3,23,1,0
Masters,New Delhi,Female,No,2017,2,23,1,1
Bachelors,Bangalore,Male,No,2013,3,37,5,0
Masters,New Delhi,Male,No,2016,3,24,2,1
Bachelors,Pune,Male,Yes,2014,3,33,4,0
Bachelors,Bangalore,Female,No,2015,3,38,5,0
Bachelors,Pune,Male,Yes,2015,3,40,0,0
Bachelors,Bangalore,Male,No,2014,3,34,4,0
Masters,New Delhi,Male,No,2017,2,26,4,0
Bachelors,Pune,Male,No,2016,3,25,3,0
Bachelors,Pune,Female,No,2016,3,24,2,0
Bachelors,Bangalore,Male,Yes,2018,3,35,5,1
PHD,New Delhi,Male,No,2013,3,27,5,0
Masters,New Delhi,Female,No,2013,3,30,3,0
Bachelors,Bangalore,Female,No,2015,3,26,4,1
Bachelors,Bangalore,Male,No,2017,3,40,0,0
Masters,Pune,Female,No,2017,2,27,5,1
Bachelors,Pune,Male,Yes,2016,3,38,0,0
Bachelors,New Delhi,Female,No,2014,3,34,5,0
Masters,Pune,Male,No,2017,2,24,2,0
Bachelors,Bangalore,Male,No,2016,3,38,4,0
Bachelors,Pune,Male,No,2014,1,37,1,0
Bachelors,Bangalore,Male,No,2015,3,22,0,0
Bachelors,New Delhi,Female,No,2014,3,29,2,1
Bachelors,Pune,Female,No,2014,1,37,4,1
Bachelors,Pune,Male,No,2016,3,23,1,0
Bachelors,New Delhi,Female,No,2012,3,34,2,0
Bachelors,Bangalore,Male,No,2017,3,28,2,0
Bachelors,Pune,Male,Yes,2012,3,24,2,0
Masters,Bangalore,Female,No,2017,2,35,0,0
Bachelors,Bangalore,Male,No,2015,3,30,2,0
Bachelors,Bangalore,Male,No,2018,3,33,4,1
Bachelors,Bangalore,Female,No,2015,3,27,5,0
Bachelors,Bangalore,Male,No,2016,3,32,4,0
Bachelors,Pune,Female,No,2014,3,36,5,0
Bachelors,Bangalore,Male,Yes,2012,3,26,4,0
Bachelors,Bangalore,Male,No,2012,1,35,4,0
PHD,New Delhi,Male,No,2012,3,25,3,0
Masters,Bangalore,Male,No,2013,2,29,1,1
Bachelors,Bangalore,Female,No,2012,3,36,3,0
Bachelors,Bangalore,Male,No,2013,3,30,1,0
Bachelors,Pune,Female,No,2017,2,37,4,1
Bachelors,Bangalore,Male,No,2016,3,40,0,1
Bachelors,Bangalore,Male,No,2012,3,24,2,0
Bachelors,Bangalore,Male,No,2012,3,32,4,0
Bachelors,Pune,Male,No,2018,3,34,0,1
Bachelors,Pune,Male,No,2014,3,29,3,0
Bachelors,Bangalore,Female,No,2012,3,23,1,1
Bachelors,Pune,Male,No,2017,3,23,1,0
Bachelors,Bangalore,Female,No,2013,3,25,3,0
Bachelors,New Delhi,Female,No,2012,1,31,3,0
Masters,New Delhi,Male,No,2017,2,23,1,1
Bachelors,Bangalore,Male,No,2014,3,27,5,0
PHD,New Delhi,Female,No,2015,2,39,5,0
Bachelors,Bangalore,Female,No,2016,3,33,1,1
Bachelors,Bangalore,Male,No,2013,3,23,1,0
Masters,New Delhi,Female,No,2017,2,34,4,0
Bachelors,Pune,Female,No,2015,2,37,1,1
Bachelors,Bangalore,Male,No,2012,3,23,1,0
Bachelors,New Delhi,Male,No,2017,3,27,5,0
Masters,Pune,Female,No,2017,2,38,2,0
Bachelors,Bangalore,Female,No,2014,3,27,5,0
Bachelors,Bangalore,Male,No,2016,3,22,0,0
Masters,Pune,Female,No,2015,2,26,4,1
Bachelors,Bangalore,Male,No,2012,3,40,3,0
Bachelors,Bangalore,Female,No,2016,3,33,3,0
Bachelors,Bangalore,Male,No,2014,3,31,0,0
Bachelors,Pune,Male,No,2017,3,33,4,0
Bachelors,New Delhi,Male,No,2015,3,30,5,0
Bachelors,New Delhi,Female,No,2015,3,33,5,1
Masters,New Delhi,Female,No,2017,3,33,0,1
Bachelors,Pune,Male,No,2016,3,22,0,0
Bachelors,Pune,Male,No,2012,3,28,2,0
Bachelors,Bangalore,Male,No,2013,3,36,4,0
Bachelors,New Delhi,Female,No,2017,2,36,1,0
Bachelors,Pune,Female,No,2014,3,31,2,0
Bachelors,Bangalore,Male,No,2013,2,25,3,1
Bachelors,Pune,Male,No,2012,1,31,4,0
Masters,Pune,Female,No,2015,2,39,0,0
Masters,Bangalore,Male,No,2015,3,26,4,1
Bachelors,Bangalore,Female,No,2017,2,25,3,1
Bachelors,Bangalore,Male,No,2013,3,26,4,0
Bachelors,New Delhi,Female,No,2013,3,35,0,0
Bachelors,Pune,Male,No,2013,2,28,5,0
Bachelors,Bangalore,Female,No,2012,3,32,0,0
Masters,New Delhi,Male,No,2017,2,22,0,1
Bachelors,Pune,Female,No,2014,3,36,5,1
Bachelors,Bangalore,Male,No,2015,3,38,1,0
Bachelors,Bangalore,Female,No,2014,3,39,1,0
Masters,New Delhi,Female,No,2017,2,25,3,1
Bachelors,Pune,Male,No,2016,3,27,5,0
Masters,Pune,Male,Yes,2014,3,38,2,0
Bachelors,New Delhi,Female,No,2012,3,22,0,0
Bachelors,Bangalore,Male,No,2013,3,33,2,0
Bachelors,Pune,Male,No,2013,3,24,2,0
Bachelors,Bangalore,Male,No,2014,3,37,5,0
Bachelors,Pune,Male,Yes,2018,3,28,0,1
Masters,Pune,Male,Yes,2017,3,32,2,0
PHD,New Delhi,Male,No,2016,3,33,0,1
Bachelors,New Delhi,Male,No,2014,3,32,5,0
Bachelors,Bangalore,Male,No,2017,3,24,2,1
Bachelors,Bangalore,Male,Yes,2016,3,27,5,0
Bachelors,Pune,Female,No,2012,2,35,2,1
PHD,Bangalore,Male,No,2013,3,40,1,0
Bachelors,New Delhi,Female,No,2017,2,34,4,0
Bachelors,New Delhi,Female,No,2016,3,39,0,0
Bachelors,Pune,Male,No,2014,3,26,4,0
Masters,Pune,Female,No,2015,2,29,2,0
Bachelors,Bangalore,Male,No,2013,3,29,4,0
Bachelors,Pune,Female,Yes,2015,2,23,1,1
Bachelors,Pune,Male,No,2015,3,32,0,0
Bachelors,Pune,Male,Yes,2014,3,28,4,0
Masters,New Delhi,Male,Yes,2013,2,32,2,1
Bachelors,New Delhi,Female,No,2012,3,32,0,0
Bachelors,Bangalore,Male,No,2013,3,38,0,0
PHD,Pune,Male,No,2017,3,30,5,0
PHD,New Delhi,Male,No,2015,3,31,3,0
Bachelors,Bangalore,Male,No,2012,3,25,3,1
Bachelors,Bangalore,Female,No,2013,3,37,4,0
Masters,New Delhi,Male,No,2017,2,27,5,1
Bachelors,New Delhi,Female,No,2013,3,25,3,0
Bachelors,Pune,Female,No,2015,2,22,0,1
Bachelors,Bangalore,Male,No,2018,3,38,2,1
Bachelors,New Delhi,Male,No,2015,3,22,0,0
Bachelors,Pune,Male,No,2017,3,38,2,0
PHD,New Delhi,Male,No,2015,1,38,5,0
Bachelors,New Delhi,Female,No,2016,2,26,4,1
Masters,New Delhi,Male,No,2017,2,31,4,0
Masters,New Delhi,Male,No,2014,3,28,5,0
PHD,New Delhi,Female,No,2017,3,34,3,0
Masters,Bangalore,Male,No,2013,3,31,2,0
Bachelors,New Delhi,Female,No,2014,3,26,4,0
Bachelors,Pune,Female,No,2013,3,40,1,1
Bachelors,Bangalore,Male,No,2016,3,31,0,0
Bachelors,Bangalore,Female,No,2013,3,26,4,0
Bachelors,Pune,Female,No,2018,3,32,1,1
Bachelors,Bangalore,Female,No,2012,3,33,5,0
Bachelors,Bangalore,Male,No,2017,3,25,3,0
Bachelors,Bangalore,Male,No,2017,3,40,0,0
Masters,New Delhi,Male,No,2013,3,31,2,1
Bachelors,Bangalore,Male,No,2015,3,36,1,0
Bachelors,Bangalore,Male,No,2014,3,31,5,0
Bachelors,Pune,Male,No,2015,3,22,0,0
Bachelors,Bangalore,Female,No,2016,3,34,0,0
PHD,New Delhi,Female,No,2018,3,38,5,1
Bachelors,Bangalore,Male,Yes,2015,3,23,1,0
PHD,Bangalore,Male,No,2017,3,27,5,0
Bachelors,Bangalore,Male,No,2016,3,34,1,0
Bachelors,Bangalore,Male,No,2012,3,39,3,0
Bachelors,Bangalore,Male,Yes,2018,3,24,2,1
Bachelors,Pune,Female,No,2015,3,37,1,1
PHD,New Delhi,Male,No,2013,3,23,1,0
Bachelors,Bangalore,Male,No,2018,3,36,3,1
Bachelors,New Delhi,Male,No,2014,3,23,1,0
Bachelors,Pune,Male,No,2012,3,31,3,0
Bachelors,Bangalore,Male,No,2015,3,22,0,0
Bachelors,Pune,Female,No,2015,2,24,2,1
Bachelors,Pune,Female,No,2018,2,28,4,1
Bachelors,Pune,Male,No,2014,3,33,3,0
Bachelors,Bangalore,Female,No,2018,3,35,2,1
Bachelors,New Delhi,Female,Yes,2012,3,30,1,0
Bachelors,Bangalore,Female,No,2014,3,28,3,0
Bachelors,Bangalore,Male,Yes,2015,3,22,0,0
Bachelors,Bangalore,Male,No,2014,3,38,3,0
Bachelors,Pune,Male,No,2014,3,39,4,0
PHD,Bangalore,Male,No,2012,1,38,5,0
Bachelors,Bangalore,Female,No,2014,3,22,0,1
Bachelors,New Delhi,Female,No,2014,3,36,5,0
Bachelors,Bangalore,Male,No,2015,3,27,5,0
Bachelors,Pune,Male,No,2016,1,32,2,0
Bachelors,New Delhi,Female,No,2017,2,39,2,0
Bachelors,Pune,Male,No,2015,2,36,5,0
Bachelors,Bangalore,Male,Yes,2018,3,34,5,1
Bachelors,Bangalore,Male,No,2015,3,28,1,0
Bachelors,Bangalore,Female,Yes,2018,3,36,1,1
PHD,New Delhi,Female,No,2015,3,22,0,0
Bachelors,New Delhi,Female,No,2014,1,28,5,0
Bachelors,Pune,Female,No,2016,2,27,5,1
Bachelors,Bangalore,Female,No,2014,1,39,4,0
Bachelors,Bangalore,Male,No,2012,3,31,0,0
Bachelors,Bangalore,Male,Yes,2013,3,26,4,0
Bachelors,Bangalore,Male,No,2012,3,31,3,0
Bachelors,Pune,Female,No,2015,2,33,2,1
Bachelors,Pune,Female,No,2017,2,38,1,1
Bachelors,Pune,Male,No,2014,3,38,2,0
Bachelors,Pune,Male,No,2012,3,32,3,0
Bachelors,Bangalore,Male,No,2014,3,26,4,0
Masters,Pune,Female,No,2017,2,33,2,0
Bachelors,Bangalore,Female,No,2015,3,34,2,0
Bachelors,Pune,Male,Yes,2018,3,36,1,1
Bachelors,Bangalore,Male,No,2014,3,27,5,0
Masters,Pune,Male,No,2017,2,27,5,0
Bachelors,New Delhi,Female,No,2017,2,40,5,0
Masters,Bangalore,Female,No,2012,3,31,4,0
Bachelors,Bangalore,Male,No,2014,3,22,0,0
Masters,New Delhi,Male,No,2017,2,22,0,1
Bachelors,New Delhi,Female,No,2016,3,26,4,0
Bachelors,New Delhi,Female,No,2017,3,28,1,1
Bachelors,Bangalore,Male,Yes,2014,3,38,5,0
Masters,Pune,Male,No,2015,3,31,0,0
Bachelors,Bangalore,Male,No,2016,3,24,2,0
Bachelors,Pune,Male,No,2015,2,25,3,1
PHD,Bangalore,Male,No,2013,3,26,4,0
Bachelors,Bangalore,Male,No,2017,3,40,1,0
Bachelors,Pune,Female,No,2018,2,34,4,1
Bachelors,Bangalore,Male,No,2016,3,32,0,0
Bachelors,Pune,Male,No,2014,3,37,1,0
Bachelors,Bangalore,Male,No,2015,3,33,3,1
Bachelors,Pune,Male,No,2016,3,27,5,0
Bachelors,New Delhi,Male,No,2012,3,36,3,0
Bachelors,Bangalore,Female,No,2013,3,30,4,0
Masters,Pune,Female,No,2017,2,26,4,0
Bachelors,Bangalore,Male,Yes,2012,3,23,1,0
Masters,Pune,Female,No,2015,2,31,2,0
Bachelors,Bangalore,Male,Yes,2013,3,22,0,0
Masters,New Delhi,Female,No,2017,2,24,2,1
Bachelors,Bangalore,Female,Yes,2016,3,37,4,0
Masters,New Delhi,Male,No,2018,3,35,2,1
Bachelors,Bangalore,Male,No,2013,3,22,0,1
Bachelors,Pune,Male,No,2012,3,35,5,0
Bachelors,New Delhi,Female,No,2014,3,30,3,0
Bachelors,Bangalore,Male,No,2014,3,30,0,0
Bachelors,Pune,Male,No,2014,3,29,3,0
Masters,Bangalore,Male,No,2017,3,36,4,1
Bachelors,Bangalore,Male,No,2014,3,37,4,0
Bachelors,Pune,Male,No,2016,3,40,2,0
Bachelors,Pune,Female,No,2015,2,26,4,1
Masters,New Delhi,Female,No,2017,2,26,4,0
Bachelors,Bangalore,Male,No,2017,3,38,3,0
Bachelors,Bangalore,Male,No,2014,3,31,3,1
Bachelors,Bangalore,Female,No,2014,3,22,0,0
Bachelors,Pune,Male,No,2012,3,34,0,0
Bachelors,New Delhi,Female,No,2015,3,31,0,0
Bachelors,Bangalore,Female,No,2012,3,39,3,0
Masters,New Delhi,Female,No,2018,3,33,2,1
Bachelors,Bangalore,Male,No,2015,3,33,4,0
Bachelors,Bangalore,Male,No,2012,3,38,4,0
Bachelors,Pune,Female,No,2017,2,22,0,1
Bachelors,Pune,Female,No,2014,2,32,0,1
Bachelors,Pune,Male,No,2014,3,34,5,0
Bachelors,Bangalore,Female,No,2014,1,31,5,0
Bachelors,Bangalore,Male,No,2016,3,23,1,0
Bachelors,Pune,Female,No,2013,2,39,1,1
Bachelors,New Delhi,Male,No,2017,3,26,4,0
Bachelors,Pune,Female,Yes,2013,2,33,4,1
Bachelors,Bangalore,Female,No,2013,3,27,5,0
PHD,New Delhi,Male,No,2018,3,24,2,1
Bachelors,Bangalore,Male,No,2017,3,38,1,0
Bachelors,Bangalore,Male,No,2017,3,27,5,0
Bachelors,Bangalore,Female,No,2014,3,27,5,0
Bachelors,Bangalore,Male,No,2015,3,23,1,0
Bachelors,New Delhi,Female,No,2014,3,26,4,0
Bachelors,Bangalore,Male,No,2016,3,31,5,0
Bachelors,Bangalore,Female,No,2017,3,32,3,0
Bachelors,Pune,Female,No,2015,2,36,3,1
Bachelors,Bangalore,Male,No,2017,3,28,0,0
Bachelors,New Delhi,Male,No,2017,2,31,3,0
Masters,New Delhi,Female,No,2017,2,36,3,0
Bachelors,Bangalore,Male,No,2014,3,24,2,0
Bachelors,Bangalore,Male,No,2012,3,27,5,1
Bachelors,Bangalore,Male,No,2017,3,28,3,1
Bachelors,Pune,Female,No,2015,3,39,2,1
Bachelors,Bangalore,Female,No,2013,3,23,1,0
Bachelors,Bangalore,Male,No,2014,3,32,1,0
Masters,New Delhi,Female,No,2013,3,33,2,0
Bachelors,New Delhi,Female,No,2017,3,39,4,0
Masters,Bangalore,Female,No,2017,2,24,2,0
Bachelors,Pune,Male,No,2016,3,33,2,0
Bachelors,Pune,Female,No,2016,2,29,4,1
Masters,Pune,Female,No,2017,3,24,2,1
Masters,Pune,Female,No,2015,3,27,5,1
Masters,New Delhi,Female,No,2013,2,35,2,1
Bachelors,Pune,Female,No,2015,2,28,2,1
Bachelors,Bangalore,Male,No,2016,3,22,0,0
Bachelors,Bangalore,Male,No,2013,3,39,5,1
Bachelors,Bangalore,Female,No,2014,3,36,3,1
Bachelors,New Delhi,Female,No,2017,2,40,3,0
Bachelors,New Delhi,Female,No,2012,3,35,5,0
Bachelors,Bangalore,Male,No,2016,3,33,4,0
PHD,Bangalore,Male,No,2018,3,33,2,1
Bachelors,Bangalore,Male,No,2012,3,23,1,0
Bachelors,Bangalore,Male,No,2014,3,28,2,1
Bachelors,Bangalore,Male,No,2016,3,27,5,0
Bachelors,Bangalore,Female,No,2017,3,26,4,0
Bachelors,Bangalore,Male,No,2014,3,33,3,0
Bachelors,Bangalore,Male,No,2016,3,35,3,0
Bachelors,Bangalore,Male,No,2013,3,33,3,1
Bachelors,Pune,Female,No,2013,3,36,0,1
Bachelors,New Delhi,Male,No,2015,3,26,4,0
Bachelors,Bangalore,Male,No,2012,3,26,4,0
Bachelors,Bangalore,Female,No,2014,3,39,5,0
Bachelors,Bangalore,Male,No,2013,3,28,5,0
Bachelors,Bangalore,Male,No,2018,3,24,2,1
Bachelors,Bangalore,Female,No,2012,3,36,4,0
Bachelors,Bangalore,Male,No,2016,3,33,0,0
Bachelors,Pune,Female,No,2013,1,33,0,1
Masters,Pune,Male,Yes,2017,2,30,2,1
Masters,New Delhi,Male,No,2012,3,27,5,1
Bachelors,Bangalore,Male,Yes,2015,3,33,4,0
Bachelors,Pune,Female,No,2016,2,35,4,1
Bachelors,Pune,Female,No,2014,2,40,0,1
Bachelors,Pune,Male,No,2017,2,25,3,0
Bachelors,Bangalore,Male,No,2014,3,38,2,0
Bachelors,New Delhi,Male,No,2017,2,40,5,0
Bachelors,Bangalore,Male,Yes,2014,3,29,0,0
Bachelors,Bangalore,Male,No,2012,3,27,5,0
Bachelors,Bangalore,Male,No,2015,3,40,4,0
Masters,New Delhi,Female,No,2017,2,25,3,1
Bachelors,Pune,Female,No,2016,2,39,3,1
Bachelors,New Delhi,Male,No,2017,2,22,0,1
PHD,Pune,Female,No,2015,2,35,0,0
Bachelors,Bangalore,Male,No,2012,3,25,3,0
Bachelors,New Delhi,Female,No,2014,2,25,3,1
Bachelors,Bangalore,Female,No,2015,3,29,1,0
Masters,New Delhi,Male,No,2017,1,37,0,0
Bachelors,Bangalore,Male,No,2014,3,35,1,0
Bachelors,Bangalore,Male,No,2012,3,26,4,0
Masters,New Delhi,Male,No,2018,3,26,4,1
Bachelors,Bangalore,Male,No,2013,3,24,2,0
Bachelors,Bangalore,Male,No,2014,3,31,0,0
Bachelors,Bangalore,Male,No,2014,3,34,5,0
Masters,New Delhi,Female,Yes,2018,3,27,5,1
Bachelors,Pune,Male,No,2016,3,35,1,0
Bachelors,Pune,Male,No,2017,3,27,5,0
Masters,New Delhi,Male,No,2017,3,34,1,1
Bachelors,Bangalore,Female,No,2018,3,40,4,1
Bachelors,Pune,Male,No,2012,3,39,4,0
Bachelors,Pune,Female,Yes,2013,1,39,0,1
Bachelors,Bangalore,Male,No,2015,3,22,0,1
Masters,Pune,Male,Yes,2017,2,33,2,0
Bachelors,Bangalore,Male,No,2014,3,39,0,0
Bachelors,Bangalore,Male,No,2017,3,39,3,0
Bachelors,Bangalore,Female,No,2017,3,40,3,0
Bachelors,Bangalore,Female,No,2014,3,38,1,0
Bachelors,New Delhi,Female,Yes,2018,3,36,2,1
Bachelors,Pune,Male,Yes,2013,2,37,5,0
Bachelors,Pune,Female,No,2017,2,33,2,1
Bachelors,Bangalore,Female,No,2013,3,37,2,1
Bachelors,Pune,Male,No,2013,3,34,5,0
Bachelors,Bangalore,Male,No,2015,3,28,2,0
Bachelors,Bangalore,Male,Yes,2018,3,31,0,1
Masters,New Delhi,Male,No,2012,3,37,4,0
Bachelors,Pune,Male,No,2018,3,26,4,1
Masters,New Delhi,Female,No,2014,3,34,1,1
Bachelors,Pune,Male,No,2015,3,39,1,0
Bachelors,Pune,Female,No,2017,2,23,1,1
Bachelors,Bangalore,Female,No,2013,3,35,4,0
